cat_gral,name,mes,ano,categoria,tipo,visitantes,ap
PN,Monte León,2,2010,Residentes,Residentes Provinciales,,PN Monte León
PN,Monte León,2,2010,Residentes,Residentes Locales,,PN Monte León
PN,Monte León,2,2010,Residentes,Estudiantes,,PN Monte León
PN,Monte León,2,2010,Residentes,Jubilados y Pensionados,,PN Monte León
PN,Monte León,2,2010,Residentes,Menores,,PN Monte León
PN,Monte León,3,2010,Extranjeros,Extranjeros,108,PN Monte León
PN,Monte León,3,2010,Residentes,Nacionales Mayores,398,PN Monte León
PN,Monte León,3,2010,Residentes,Residentes Provinciales,,PN Monte León
PN,Monte León,3,2010,Residentes,Residentes Locales,,PN Monte León
PN,Monte León,3,2010,Residentes,Estudiantes,,PN Monte León
PN,Monte León,3,2010,Residentes,Jubilados y Pensionados,,PN Monte León
PN,Monte León,3,2010,Residentes,Menores,,PN Monte León
PN,Monte León,4,2010,Extranjeros,Extranjeros,44,PN Monte León
PN,Monte León,4,2010,Residentes,Nacionales Mayores,468,PN Monte León
PN,Monte León,4,2010,Residentes,Residentes Provinciales,,PN Monte León
PN,Monte León,4,2010,Residentes,Residentes Locales,,PN Monte León
PN,Monte León,4,2010,Residentes,Estudiantes,,PN Monte León
PN,Monte León,4,2010,Residentes,Jubilados y Pensionados,,PN Monte León
PN,Monte León,4,2010,Residentes,Menores,,PN Monte León
PN,Monte León,5,2010,Extranjeros,Extranjeros,,PN Monte León
PN,Monte León,5,2010,Residentes,Nacionales Mayores,155,PN Monte León
PN,Monte León,5,2010,Residentes,Residentes Provinciales,,PN Monte León
PN,Monte León,5,2010,Residentes,Residentes Locales,,PN Monte León
PN,Monte León,5,2010,Residentes,Estudiantes,,PN Monte León
PN,Monte León,5,2010,Residentes,Jubilados y Pensionados,,PN Monte León
PN,Monte León,5,2010,Residentes,Menores,,PN Monte León
PN,Monte León,6,2010,Extranjeros,Extranjeros,4,PN Monte León
PN,Monte León,6,2010,Residentes,Nacionales Mayores,24,PN Monte León
PN,Monte León,6,2010,Residentes,Residentes Provinciales,,PN Monte León
PN,Monte León,6,2010,Residentes,Residentes Locales,,PN Monte León
PN,Monte León,6,2010,Residentes,Estudiantes,,PN Monte León
PN,Monte León,6,2010,Residentes,Jubilados y Pensionados,,PN Monte León
PN,Monte León,6,2010,Residentes,Menores,,PN Monte León
PN,Monte León,7,2010,Extranjeros,Extranjeros,5,PN Monte León
PN,Monte León,7,2010,Residentes,Nacionales Mayores,30,PN Monte León
PN,Monte León,7,2010,Residentes,Residentes Provinciales,,PN Monte León
PN,Monte León,7,2010,Residentes,Residentes Locales,,PN Monte León
PN,Monte León,7,2010,Residentes,Estudiantes,,PN Monte León
PN,Monte León,7,2010,Residentes,Jubilados y Pensionados,,PN Monte León
PN,Monte León,7,2010,Residentes,Menores,,PN Monte León
PN,Monte León,8,2010,Extranjeros,Extranjeros,,PN Monte León
PN,Monte León,8,2010,Residentes,Nacionales Mayores,23,PN Monte León
PN,Monte León,8,2010,Residentes,Residentes Provinciales,,PN Monte León
PN,Monte León,8,2010,Residentes,Residentes Locales,,PN Monte León
PN,Monte León,8,2010,Residentes,Estudiantes,,PN Monte León
PN,Monte León,8,2010,Residentes,Jubilados y Pensionados,,PN Monte León
PN,Monte León,8,2010,Residentes,Menores,,PN Monte León
PN,Monte León,9,2010,Extranjeros,Extranjeros,13,PN Monte León
PN,Monte León,9,2010,Residentes,Nacionales Mayores,112,PN Monte León
PN,Monte León,9,2010,Residentes,Residentes Provinciales,,PN Monte León
PN,Monte León,9,2010,Residentes,Residentes Locales,,PN Monte León
PN,Monte León,9,2010,Residentes,Estudiantes,,PN Monte León
PN,Monte León,9,2010,Residentes,Jubilados y Pensionados,,PN Monte León
PN,Monte León,9,2010,Residentes,Menores,,PN Monte León
PN,Monte León,10,2010,Extranjeros,Extranjeros,53,PN Monte León
PN,Monte León,10,2010,Residentes,Nacionales Mayores,722,PN Monte León
PN,Monte León,10,2010,Residentes,Residentes Provinciales,,PN Monte León
PN,Monte León,10,2010,Residentes,Residentes Locales,,PN Monte León
PN,Monte León,10,2010,Residentes,Estudiantes,,PN Monte León
PN,Monte León,10,2010,Residentes,Jubilados y Pensionados,,PN Monte León
PN,Monte León,10,2010,Residentes,Menores,,PN Monte León
PN,Monte León,11,2010,Extranjeros,Extranjeros,275,PN Monte León
PN,Monte León,11,2010,Residentes,Nacionales Mayores,720,PN Monte León
PN,Monte León,11,2010,Residentes,Residentes Provinciales,,PN Monte León
PN,Monte León,11,2010,Residentes,Residentes Locales,,PN Monte León
PN,Monte León,11,2010,Residentes,Estudiantes,,PN Monte León
PN,Monte León,11,2010,Residentes,Jubilados y Pensionados,,PN Monte León
PN,Monte León,11,2010,Residentes,Menores,,PN Monte León
PN,Monte León,12,2010,Extranjeros,Extranjeros,252,PN Monte León
PN,Monte León,12,2010,Residentes,Nacionales Mayores,548,PN Monte León
PN,Monte León,12,2010,Residentes,Residentes Provinciales,,PN Monte León
PN,Monte León,12,2010,Residentes,Residentes Locales,,PN Monte León
PN,Monte León,12,2010,Residentes,Estudiantes,,PN Monte León
PN,Monte León,12,2010,Residentes,Jubilados y Pensionados,,PN Monte León
PN,Monte León,12,2010,Residentes,Menores,,PN Monte León
PN,Monte León,1,2011,Extranjeros,Extranjeros,342,PN Monte León
PN,Monte León,1,2011,Residentes,Nacionales Mayores,2549,PN Monte León
PN,Monte León,1,2011,Residentes,Residentes Provinciales,,PN Monte León
PN,Monte León,1,2011,Residentes,Residentes Locales,,PN Monte León
PN,Monte León,1,2011,Residentes,Estudiantes,,PN Monte León
PN,Monte León,1,2011,Residentes,Jubilados y Pensionados,,PN Monte León
PN,Monte León,1,2011,Residentes,Menores,,PN Monte León
PN,Monte León,2,2011,Extranjeros,Extranjeros,249,PN Monte León
PN,Monte León,2,2011,Residentes,Nacionales Mayores,1300,PN Monte León
PN,Monte León,2,2011,Residentes,Residentes Provinciales,,PN Monte León
PN,Monte León,2,2011,Residentes,Residentes Locales,,PN Monte León
PN,Monte León,2,2011,Residentes,Estudiantes,,PN Monte León
PN,Monte León,2,2011,Residentes,Jubilados y Pensionados,,PN Monte León
PN,Monte León,2,2011,Residentes,Menores,,PN Monte León
PN,Monte León,3,2011,Extranjeros,Extranjeros,148,PN Monte León
PN,Monte León,3,2011,Residentes,Nacionales Mayores,1097,PN Monte León
PN,Monte León,3,2011,Residentes,Residentes Provinciales,,PN Monte León
PN,Monte León,3,2011,Residentes,Residentes Locales,,PN Monte León
PN,Monte León,3,2011,Residentes,Estudiantes,,PN Monte León
PN,Monte León,3,2011,Residentes,Jubilados y Pensionados,,PN Monte León
PN,Monte León,3,2011,Residentes,Menores,,PN Monte León
PN,Monte León,4,2011,Extranjeros,Extranjeros,28,PN Monte León
PN,Monte León,4,2011,Residentes,Nacionales Mayores,265,PN Monte León
PN,Monte León,4,2011,Residentes,Residentes Provinciales,,PN Monte León
PN,Monte León,4,2011,Residentes,Residentes Locales,,PN Monte León
PN,Monte León,4,2011,Residentes,Estudiantes,,PN Monte León
PN,Monte León,4,2011,Residentes,Jubilados y Pensionados,,PN Monte León
PN,Monte León,4,2011,Residentes,Menores,,PN Monte León
PN,Monte León,5,2011,Extranjeros,Extranjeros,,PN Monte León
PN,Monte León,5,2011,Residentes,Nacionales Mayores,,PN Monte León
PN,Monte León,5,2011,Residentes,Residentes Provinciales,,PN Monte León
PN,Monte León,5,2011,Residentes,Residentes Locales,,PN Monte León
PN,Monte León,5,2011,Residentes,Estudiantes,,PN Monte León
PN,Monte León,5,2011,Residentes,Jubilados y Pensionados,,PN Monte León
PN,Monte León,5,2011,Residentes,Menores,,PN Monte León
PN,Monte León,6,2011,Extranjeros,Extranjeros,,PN Monte León
PN,Monte León,6,2011,Residentes,Nacionales Mayores,,PN Monte León
PN,Monte León,6,2011,Residentes,Residentes Provinciales,,PN Monte León
PN,Monte León,6,2011,Residentes,Residentes Locales,,PN Monte León
PN,Monte León,6,2011,Residentes,Estudiantes,,PN Monte León
PN,Monte León,6,2011,Residentes,Jubilados y Pensionados,,PN Monte León
PN,Monte León,6,2011,Residentes,Menores,,PN Monte León
PN,Monte León,7,2011,Extranjeros,Extranjeros,,PN Monte León
PN,Monte León,7,2011,Residentes,Nacionales Mayores,,PN Monte León
PN,Monte León,7,2011,Residentes,Residentes Provinciales,,PN Monte León
PN,Monte León,7,2011,Residentes,Residentes Locales,,PN Monte León
PN,Monte León,7,2011,Residentes,Estudiantes,,PN Monte León
PN,Monte León,7,2011,Residentes,Jubilados y Pensionados,,PN Monte León
PN,Monte León,7,2011,Residentes,Menores,,PN Monte León
PN,Monte León,8,2011,Extranjeros,Extranjeros,,PN Monte León
PN,Monte León,8,2011,Residentes,Nacionales Mayores,,PN Monte León
PN,Monte León,8,2011,Residentes,Residentes Provinciales,,PN Monte León
PN,Monte León,8,2011,Residentes,Residentes Locales,,PN Monte León
PN,Monte León,8,2011,Residentes,Estudiantes,,PN Monte León
PN,Monte León,8,2011,Residentes,Jubilados y Pensionados,,PN Monte León
PN,Monte León,8,2011,Residentes,Menores,,PN Monte León
PN,Monte León,9,2011,Extranjeros,Extranjeros,,PN Monte León
PN,Monte León,9,2011,Residentes,Nacionales Mayores,,PN Monte León
PN,Monte León,9,2011,Residentes,Residentes Provinciales,,PN Monte León
PN,Monte León,9,2011,Residentes,Residentes Locales,,PN Monte León
PN,Monte León,9,2011,Residentes,Estudiantes,,PN Monte León
PN,Monte León,9,2011,Residentes,Jubilados y Pensionados,,PN Monte León
PN,Monte León,9,2011,Residentes,Menores,,PN Monte León
PN,Monte León,10,2011,Extranjeros,Extranjeros,,PN Monte León
PN,Monte León,10,2011,Residentes,Nacionales Mayores,,PN Monte León
PN,Monte León,10,2011,Residentes,Residentes Provinciales,,PN Monte León
PN,Monte León,10,2011,Residentes,Residentes Locales,,PN Monte León
PN,Monte León,10,2011,Residentes,Estudiantes,,PN Monte León
PN,Monte León,10,2011,Residentes,Jubilados y Pensionados,,PN Monte León
PN,Monte León,10,2011,Residentes,Menores,,PN Monte León
PN,Monte León,11,2011,Extranjeros,Extranjeros,172,PN Monte León
PN,Monte León,11,2011,Residentes,Nacionales Mayores,608,PN Monte León
PN,Monte León,11,2011,Residentes,Residentes Provinciales,,PN Monte León
PN,Monte León,11,2011,Residentes,Residentes Locales,,PN Monte León
PN,Monte León,11,2011,Residentes,Estudiantes,,PN Monte León
PN,Monte León,11,2011,Residentes,Jubilados y Pensionados,,PN Monte León
PN,Monte León,11,2011,Residentes,Menores,,PN Monte León
PN,Monte León,12,2011,Extranjeros,Extranjeros,220,PN Monte León
PN,Monte León,12,2011,Residentes,Nacionales Mayores,966,PN Monte León
PN,Monte León,12,2011,Residentes,Residentes Provinciales,,PN Monte León
PN,Monte León,12,2011,Residentes,Residentes Locales,,PN Monte León
PN,Monte León,12,2011,Residentes,Estudiantes,,PN Monte León
PN,Monte León,12,2011,Residentes,Jubilados y Pensionados,,PN Monte León
PN,Monte León,12,2011,Residentes,Menores,,PN Monte León
PN,Monte León,1,2012,Extranjeros,Extranjeros,277,PN Monte León
PN,Monte León,1,2012,Residentes,Nacionales Mayores,2815,PN Monte León
PN,Monte León,1,2012,Residentes,Residentes Provinciales,,PN Monte León
PN,Monte León,1,2012,Residentes,Residentes Locales,,PN Monte León
PN,Monte León,1,2012,Residentes,Estudiantes,,PN Monte León
PN,Monte León,1,2012,Residentes,Jubilados y Pensionados,,PN Monte León
PN,Monte León,1,2012,Residentes,Menores,,PN Monte León
PN,Monte León,2,2012,Extranjeros,Extranjeros,210,PN Monte León
PN,Monte León,2,2012,Residentes,Nacionales Mayores,1199,PN Monte León
PN,Monte León,2,2012,Residentes,Residentes Provinciales,,PN Monte León
PN,Monte León,2,2012,Residentes,Residentes Locales,,PN Monte León
PN,Monte León,2,2012,Residentes,Estudiantes,,PN Monte León
PN,Monte León,2,2012,Residentes,Jubilados y Pensionados,,PN Monte León
PN,Monte León,2,2012,Residentes,Menores,,PN Monte León
PN,Monte León,3,2012,Extranjeros,Extranjeros,108,PN Monte León
PN,Monte León,3,2012,Residentes,Nacionales Mayores,420,PN Monte León
PN,Monte León,3,2012,Residentes,Residentes Provinciales,,PN Monte León
PN,Monte León,3,2012,Residentes,Residentes Locales,,PN Monte León
PN,Monte León,3,2012,Residentes,Estudiantes,,PN Monte León
PN,Monte León,3,2012,Residentes,Jubilados y Pensionados,,PN Monte León
PN,Monte León,3,2012,Residentes,Menores,,PN Monte León
PN,Monte León,4,2012,Extranjeros,Extranjeros,33,PN Monte León
PN,Monte León,4,2012,Residentes,Nacionales Mayores,399,PN Monte León
PN,Monte León,4,2012,Residentes,Residentes Provinciales,,PN Monte León
PN,Monte León,4,2012,Residentes,Residentes Locales,,PN Monte León
PN,Monte León,4,2012,Residentes,Estudiantes,,PN Monte León
PN,Monte León,4,2012,Residentes,Jubilados y Pensionados,,PN Monte León
PN,Monte León,4,2012,Residentes,Menores,,PN Monte León
PN,Monte León,5,2012,Extranjeros,Extranjeros,,PN Monte León
PN,Monte León,5,2012,Residentes,Nacionales Mayores,15,PN Monte León
PN,Monte León,5,2012,Residentes,Residentes Provinciales,,PN Monte León
PN,Monte León,5,2012,Residentes,Residentes Locales,,PN Monte León
PN,Monte León,5,2012,Residentes,Estudiantes,,PN Monte León
PN,Monte León,5,2012,Residentes,Jubilados y Pensionados,,PN Monte León
PN,Monte León,5,2012,Residentes,Menores,,PN Monte León
PN,Monte León,6,2012,Extranjeros,Extranjeros,,PN Monte León
PN,Monte León,6,2012,Residentes,Nacionales Mayores,,PN Monte León
PN,Monte León,6,2012,Residentes,Residentes Provinciales,,PN Monte León
PN,Monte León,6,2012,Residentes,Residentes Locales,,PN Monte León
PN,Monte León,6,2012,Residentes,Estudiantes,,PN Monte León
PN,Monte León,6,2012,Residentes,Jubilados y Pensionados,,PN Monte León
PN,Monte León,6,2012,Residentes,Menores,,PN Monte León
PN,Monte León,7,2012,Extranjeros,Extranjeros,,PN Monte León
PN,Monte León,7,2012,Residentes,Nacionales Mayores,,PN Monte León
PN,Monte León,7,2012,Residentes,Residentes Provinciales,,PN Monte León
PN,Monte León,7,2012,Residentes,Residentes Locales,,PN Monte León
PN,Monte León,7,2012,Residentes,Estudiantes,,PN Monte León
PN,Monte León,7,2012,Residentes,Jubilados y Pensionados,,PN Monte León
PN,Monte León,7,2012,Residentes,Menores,,PN Monte León
PN,Monte León,8,2012,Extranjeros,Extranjeros,,PN Monte León
PN,Monte León,8,2012,Residentes,Nacionales Mayores,,PN Monte León
PN,Monte León,8,2012,Residentes,Residentes Provinciales,,PN Monte León
PN,Monte León,8,2012,Residentes,Residentes Locales,,PN Monte León
PN,Monte León,8,2012,Residentes,Estudiantes,,PN Monte León
PN,Monte León,8,2012,Residentes,Jubilados y Pensionados,,PN Monte León
PN,Monte León,8,2012,Residentes,Menores,,PN Monte León
PN,Monte León,9,2012,Extranjeros,Extranjeros,,PN Monte León
PN,Monte León,9,2012,Residentes,Nacionales Mayores,,PN Monte León
PN,Monte León,9,2012,Residentes,Residentes Provinciales,,PN Monte León
PN,Monte León,9,2012,Residentes,Residentes Locales,,PN Monte León
PN,Monte León,9,2012,Residentes,Estudiantes,,PN Monte León
PN,Monte León,9,2012,Residentes,Jubilados y Pensionados,,PN Monte León
PN,Monte León,9,2012,Residentes,Menores,,PN Monte León
PN,Monte León,10,2012,Extranjeros,Extranjeros,,PN Monte León
PN,Monte León,10,2012,Residentes,Nacionales Mayores,,PN Monte León
PN,Monte León,10,2012,Residentes,Residentes Provinciales,,PN Monte León
PN,Monte León,10,2012,Residentes,Residentes Locales,,PN Monte León
PN,Monte León,10,2012,Residentes,Estudiantes,,PN Monte León
PN,Monte León,10,2012,Residentes,Jubilados y Pensionados,,PN Monte León
PN,Monte León,10,2012,Residentes,Menores,,PN Monte León
PN,Monte León,11,2012,Extranjeros,Extranjeros,152,PN Monte León
PN,Monte León,11,2012,Residentes,Nacionales Mayores,482,PN Monte León
PN,Monte León,11,2012,Residentes,Residentes Provinciales,,PN Monte León
PN,Monte León,11,2012,Residentes,Residentes Locales,,PN Monte León
PN,Monte León,11,2012,Residentes,Estudiantes,,PN Monte León
PN,Monte León,11,2012,Residentes,Jubilados y Pensionados,,PN Monte León
PN,Monte León,11,2012,Residentes,Menores,,PN Monte León
PN,Monte León,12,2012,Extranjeros,Extranjeros,156,PN Monte León
PN,Monte León,12,2012,Residentes,Nacionales Mayores,496,PN Monte León
PN,Monte León,12,2012,Residentes,Residentes Provinciales,,PN Monte León
PN,Monte León,12,2012,Residentes,Residentes Locales,,PN Monte León
PN,Monte León,12,2012,Residentes,Estudiantes,,PN Monte León
PN,Monte León,12,2012,Residentes,Jubilados y Pensionados,,PN Monte León
PN,Monte León,12,2012,Residentes,Menores,,PN Monte León
PN,Monte León,1,2013,Extranjeros,Extranjeros,266,PN Monte León
PN,Monte León,1,2013,Residentes,Nacionales Mayores,2975,PN Monte León
PN,Monte León,1,2013,Residentes,Residentes Provinciales,,PN Monte León
PN,Monte León,1,2013,Residentes,Residentes Locales,,PN Monte León
PN,Monte León,1,2013,Residentes,Estudiantes,,PN Monte León
PN,Monte León,1,2013,Residentes,Jubilados y Pensionados,,PN Monte León
PN,Monte León,1,2013,Residentes,Menores,,PN Monte León
PN,Monte León,2,2013,Extranjeros,Extranjeros,186,PN Monte León
PN,Monte León,2,2013,Residentes,Nacionales Mayores,1353,PN Monte León
PN,Monte León,2,2013,Residentes,Residentes Provinciales,,PN Monte León
PN,Monte León,2,2013,Residentes,Residentes Locales,,PN Monte León
PN,Monte León,2,2013,Residentes,Estudiantes,,PN Monte León
PN,Monte León,2,2013,Residentes,Jubilados y Pensionados,,PN Monte León
PN,Monte León,2,2013,Residentes,Menores,,PN Monte León
PN,Monte León,3,2013,Extranjeros,Extranjeros,96,PN Monte León
PN,Monte León,3,2013,Residentes,Nacionales Mayores,720,PN Monte León
PN,Monte León,3,2013,Residentes,Residentes Provinciales,,PN Monte León
PN,Monte León,3,2013,Residentes,Residentes Locales,,PN Monte León
PN,Monte León,3,2013,Residentes,Estudiantes,,PN Monte León
PN,Monte León,3,2013,Residentes,Jubilados y Pensionados,,PN Monte León
PN,Monte León,3,2013,Residentes,Menores,,PN Monte León
PN,Monte León,4,2013,Extranjeros,Extranjeros,34,PN Monte León
PN,Monte León,4,2013,Residentes,Nacionales Mayores,282,PN Monte León
PN,Monte León,4,2013,Residentes,Residentes Provinciales,,PN Monte León
PN,Monte León,4,2013,Residentes,Residentes Locales,,PN Monte León
PN,Monte León,4,2013,Residentes,Estudiantes,,PN Monte León
PN,Monte León,4,2013,Residentes,Jubilados y Pensionados,,PN Monte León
PN,Monte León,4,2013,Residentes,Menores,98,PN Monte León
PN,Monte León,5,2013,Extranjeros,Extranjeros,,PN Monte León
PN,Monte León,5,2013,Residentes,Nacionales Mayores,,PN Monte León
PN,Monte León,5,2013,Residentes,Residentes Provinciales,,PN Monte León
PN,Monte León,5,2013,Residentes,Residentes Locales,,PN Monte León
PN,Monte León,5,2013,Residentes,Estudiantes,,PN Monte León
PN,Monte León,5,2013,Residentes,Jubilados y Pensionados,,PN Monte León
PN,Monte León,5,2013,Residentes,Menores,,PN Monte León
PN,Monte León,6,2013,Extranjeros,Extranjeros,,PN Monte León
PN,Monte León,6,2013,Residentes,Nacionales Mayores,,PN Monte León
PN,Monte León,6,2013,Residentes,Residentes Provinciales,,PN Monte León
PN,Monte León,6,2013,Residentes,Residentes Locales,,PN Monte León
PN,Monte León,6,2013,Residentes,Estudiantes,,PN Monte León
PN,Monte León,6,2013,Residentes,Jubilados y Pensionados,,PN Monte León
PN,Monte León,6,2013,Residentes,Menores,,PN Monte León
PN,Monte León,7,2013,Extranjeros,Extranjeros,,PN Monte León
PN,Monte León,7,2013,Residentes,Nacionales Mayores,,PN Monte León
PN,Monte León,7,2013,Residentes,Residentes Provinciales,,PN Monte León
PN,Monte León,7,2013,Residentes,Residentes Locales,,PN Monte León
PN,Monte León,7,2013,Residentes,Estudiantes,,PN Monte León
PN,Monte León,7,2013,Residentes,Jubilados y Pensionados,,PN Monte León
PN,Monte León,7,2013,Residentes,Menores,,PN Monte León
PN,Monte León,8,2013,Extranjeros,Extranjeros,,PN Monte León
PN,Monte León,8,2013,Residentes,Nacionales Mayores,,PN Monte León
PN,Monte León,8,2013,Residentes,Residentes Provinciales,,PN Monte León
PN,Monte León,8,2013,Residentes,Residentes Locales,,PN Monte León
PN,Monte León,8,2013,Residentes,Estudiantes,,PN Monte León
PN,Monte León,8,2013,Residentes,Jubilados y Pensionados,,PN Monte León
PN,Monte León,8,2013,Residentes,Menores,,PN Monte León
PN,Monte León,9,2013,Extranjeros,Extranjeros,,PN Monte León
PN,Monte León,9,2013,Residentes,Nacionales Mayores,,PN Monte León
PN,Monte León,9,2013,Residentes,Residentes Provinciales,,PN Monte León
PN,Monte León,9,2013,Residentes,Residentes Locales,,PN Monte León
PN,Monte León,9,2013,Residentes,Estudiantes,,PN Monte León
PN,Monte León,9,2013,Residentes,Jubilados y Pensionados,,PN Monte León
PN,Monte León,9,2013,Residentes,Menores,,PN Monte León
PN,Monte León,10,2013,Extranjeros,Extranjeros,,PN Monte León
PN,Monte León,10,2013,Residentes,Nacionales Mayores,,PN Monte León
PN,Monte León,10,2013,Residentes,Residentes Provinciales,,PN Monte León
PN,Monte León,10,2013,Residentes,Residentes Locales,,PN Monte León
PN,Monte León,10,2013,Residentes,Estudiantes,,PN Monte León
PN,Monte León,10,2013,Residentes,Jubilados y Pensionados,,PN Monte León
PN,Monte León,10,2013,Residentes,Menores,,PN Monte León
PN,Monte León,11,2013,Extranjeros,Extranjeros,120,PN Monte León
PN,Monte León,11,2013,Residentes,Nacionales Mayores,655,PN Monte León
PN,Monte León,11,2013,Residentes,Residentes Provinciales,,PN Monte León
PN,Monte León,11,2013,Residentes,Residentes Locales,,PN Monte León
PN,Monte León,11,2013,Residentes,Estudiantes,,PN Monte León
PN,Monte León,11,2013,Residentes,Jubilados y Pensionados,,PN Monte León
PN,Monte León,11,2013,Residentes,Menores,,PN Monte León
PN,Monte León,12,2013,Extranjeros,Extranjeros,203,PN Monte León
PN,Monte León,12,2013,Residentes,Nacionales Mayores,645,PN Monte León
PN,Monte León,12,2013,Residentes,Residentes Provinciales,,PN Monte León
PN,Monte León,12,2013,Residentes,Residentes Locales,,PN Monte León
PN,Monte León,12,2013,Residentes,Estudiantes,,PN Monte León
PN,Monte León,12,2013,Residentes,Jubilados y Pensionados,,PN Monte León
PN,Monte León,12,2013,Residentes,Menores,,PN Monte León
PN,Monte León,1,2014,Extranjeros,Extranjeros,339,PN Monte León
PN,Monte León,1,2014,Residentes,Nacionales Mayores,2902,PN Monte León
PN,Monte León,1,2014,Residentes,Residentes Provinciales,,PN Monte León
PN,Monte León,1,2014,Residentes,Residentes Locales,,PN Monte León
PN,Monte León,1,2014,Residentes,Estudiantes,,PN Monte León
PN,Monte León,1,2014,Residentes,Jubilados y Pensionados,,PN Monte León
PN,Monte León,1,2014,Residentes,Menores,,PN Monte León
PN,Monte León,2,2014,Extranjeros,Extranjeros,180,PN Monte León
PN,Monte León,2,2014,Residentes,Nacionales Mayores,1674,PN Monte León
PN,Monte León,2,2014,Residentes,Residentes Provinciales,,PN Monte León
PN,Monte León,2,2014,Residentes,Residentes Locales,,PN Monte León
PN,Monte León,2,2014,Residentes,Estudiantes,,PN Monte León
PN,Monte León,2,2014,Residentes,Jubilados y Pensionados,,PN Monte León
PN,Monte León,2,2014,Residentes,Menores,,PN Monte León
PN,Monte León,3,2014,Extranjeros,Extranjeros,143,PN Monte León
PN,Monte León,3,2014,Residentes,Nacionales Mayores,304,PN Monte León
PN,Monte León,3,2014,Residentes,Residentes Provinciales,279,PN Monte León
PN,Monte León,3,2014,Residentes,Residentes Locales,181,PN Monte León
PN,Monte León,3,2014,Residentes,Estudiantes,16,PN Monte León
PN,Monte León,3,2014,Residentes,Jubilados y Pensionados,,PN Monte León
PN,Monte León,3,2014,Residentes,Menores,208,PN Monte León
PN,Monte León,4,2014,Extranjeros,Extranjeros,40,PN Monte León
PN,Monte León,4,2014,Residentes,Nacionales Mayores,96,PN Monte León
PN,Monte León,4,2014,Residentes,Residentes Provinciales,95,PN Monte León
PN,Monte León,4,2014,Residentes,Residentes Locales,93,PN Monte León
PN,Monte León,4,2014,Residentes,Estudiantes,,PN Monte León
PN,Monte León,4,2014,Residentes,Jubilados y Pensionados,,PN Monte León
PN,Monte León,4,2014,Residentes,Menores,73,PN Monte León
PN,Monte León,5,2014,Extranjeros,Extranjeros,,PN Monte León
PN,Monte León,5,2014,Residentes,Nacionales Mayores,,PN Monte León
PN,Monte León,5,2014,Residentes,Residentes Provinciales,,PN Monte León
PN,Monte León,5,2014,Residentes,Residentes Locales,,PN Monte León
PN,Monte León,5,2014,Residentes,Estudiantes,,PN Monte León
PN,Monte León,5,2014,Residentes,Jubilados y Pensionados,,PN Monte León
PN,Monte León,5,2014,Residentes,Menores,,PN Monte León
PN,Monte León,6,2014,Extranjeros,Extranjeros,,PN Monte León
PN,Monte León,6,2014,Residentes,Nacionales Mayores,,PN Monte León
PN,Monte León,6,2014,Residentes,Residentes Provinciales,,PN Monte León
PN,Monte León,6,2014,Residentes,Residentes Locales,,PN Monte León
PN,Monte León,6,2014,Residentes,Estudiantes,,PN Monte León
PN,Monte León,6,2014,Residentes,Jubilados y Pensionados,,PN Monte León
PN,Monte León,6,2014,Residentes,Menores,,PN Monte León
PN,Monte León,7,2014,Extranjeros,Extranjeros,,PN Monte León
PN,Monte León,7,2014,Residentes,Nacionales Mayores,,PN Monte León
PN,Monte León,7,2014,Residentes,Residentes Provinciales,,PN Monte León
PN,Monte León,7,2014,Residentes,Residentes Locales,,PN Monte León
PN,Monte León,7,2014,Residentes,Estudiantes,,PN Monte León
PN,Monte León,7,2014,Residentes,Jubilados y Pensionados,,PN Monte León
PN,Monte León,7,2014,Residentes,Menores,,PN Monte León
PN,Monte León,8,2014,Extranjeros,Extranjeros,,PN Monte León
PN,Monte León,8,2014,Residentes,Nacionales Mayores,,PN Monte León
PN,Monte León,8,2014,Residentes,Residentes Provinciales,,PN Monte León
PN,Monte León,8,2014,Residentes,Residentes Locales,,PN Monte León
PN,Monte León,8,2014,Residentes,Estudiantes,,PN Monte León
PN,Monte León,8,2014,Residentes,Jubilados y Pensionados,,PN Monte León
PN,Monte León,8,2014,Residentes,Menores,,PN Monte León
PN,Monte León,9,2014,Extranjeros,Extranjeros,,PN Monte León
PN,Monte León,9,2014,Residentes,Nacionales Mayores,,PN Monte León
PN,Monte León,9,2014,Residentes,Residentes Provinciales,,PN Monte León
PN,Monte León,9,2014,Residentes,Residentes Locales,,PN Monte León
PN,Monte León,9,2014,Residentes,Estudiantes,,PN Monte León
PN,Monte León,9,2014,Residentes,Jubilados y Pensionados,,PN Monte León
PN,Monte León,9,2014,Residentes,Menores,,PN Monte León
PN,Monte León,10,2014,Extranjeros,Extranjeros,,PN Monte León
PN,Monte León,10,2014,Residentes,Nacionales Mayores,,PN Monte León
PN,Monte León,10,2014,Residentes,Residentes Provinciales,,PN Monte León
PN,Monte León,10,2014,Residentes,Residentes Locales,,PN Monte León
PN,Monte León,10,2014,Residentes,Estudiantes,,PN Monte León
PN,Monte León,10,2014,Residentes,Jubilados y Pensionados,,PN Monte León
PN,Monte León,10,2014,Residentes,Menores,,PN Monte León
PN,Monte León,11,2014,Extranjeros,Extranjeros,127,PN Monte León
PN,Monte León,11,2014,Residentes,Nacionales Mayores,137,PN Monte León
PN,Monte León,11,2014,Residentes,Residentes Provinciales,159,PN Monte León
PN,Monte León,11,2014,Residentes,Residentes Locales,109,PN Monte León
